11120
11143
11119
12120
12143
11111
2
12111
11125
11127
41
12119
12127
11158
11159
11130
12125
11166
12166
12130
12159
11145
11157
12158
12157
11122
12122
11174
11102
12102
12145
11160
11152
12152
11138
104
12174
117
11137
11103
11172
43
12172
11121
12160
11168
11162
11126
11128
12138
12137
12168
11173
11156
12103
12147
11147
12128
12121
12162
12173
11109
12109
11146
11136
12126
11110
11161
11129
12146
77
12110
4
12156
11141
12161
11134
11167
12129
12167
130
12136
12116
12134
11116
12141
11170
11108
12108
17
31
12170
11175
11123
53
10
63
15
5
11133
11104
16
12123
49
11149
12151
11
44
28
12175
11150
11117
50
11151
12133
11155
12104
60
12149
12155
14
12
12150
11115
12117
11169
13
51
11107
52
12107
12115
11112
11118
12169
11135
18
12118
54
11153
12153
12135
12112
11132
26
11144
12132
12144
58
11140
11154
11114
11124
11164
12106
11131
12131
12164
12124
11148
11106
12154
12114
12148
11113
12140
11171
11139
12139
12171
12113
11165
12165
11163
12163
11101
12105
12101
11105
