aniso_fs	aniso_fsc	dldir_fs	dliso_fs	dlsyn_fs	iso_fs	iso_fsc	res_fs	res_fsc	synth_fs
0.94494867559436024	0.9141099417630083	0.86050686031494017	0.86981175093605989	0.85549097908502925	1.	0.92734911466549297	0.94450410028470211	0.91573044910831802	0.9175193210270518
0.93893759109165509	0.91373219408376394	0.8362618284329314	0.84947685971268183	0.84540992767444822	1.	0.92576367861637576	0.93988839789506196	0.91484950206358107	0.94134120399642651
0.93464399768849415	0.91817836632314531	0.84804354242022828	0.87134107986436748	0.85229503313014954	1.	0.93148424172413025	0.93425691016939505	0.91882623399915619	0.9466282670527264
0.93929556846471751	0.91339947584133585	0.85529424359380601	0.86938407947120155	0.85164441231246368	1.	0.92214858047284598	0.93739968515980221	0.91407536007975465	0.94418636317216809
0.94175295888500454	0.91345189451498821	0.84960278955022084	0.85750951169002454	0.84689513548905526	1.	0.93000371569214824	0.94157026311303216	0.91419209741252272	0.94811683170633732
0.93341150873049716	0.90651354190103861	0.85484984777378981	0.8660726430738428	0.84392335195771695	1.	0.92387460780751207	0.9305782734095922	0.90665051688684828	0.9393779998905698
0.94403742422204051	0.91658695551080127	0.83702923101009552	0.8545111872676987	0.83849477280720197	1.	0.9284554691817517	0.94204482871422834	0.91745359974754292	0.94399847664688841
0.93076195925917549	0.89801265469188529	0.83666179878240554	0.85244818202969308	0.83897579787144783	1.	0.92607360938341321	0.93126481202222489	0.90046759671942034	0.93816389626450369
0.93510978431753544	0.91233905666208737	0.83735293357864737	0.85808073836721466	0.83690517062817615	1.	0.92881953905105119	0.93384795871372717	0.91100379508239737	0.94446095485575976
0.94904260747721914	0.9170155807430177	0.84768703829890935	0.86552349926080685	0.84774212362184409	1.	0.92259051317969243	0.9497045164643545	0.9180101391274369	0.94989061751809745
0.92707708541273837	0.91136783759451145	0.80550600467283451	0.85058129090209167	0.82265471929778733	1.	0.92212250750492297	0.92845383037028506	0.91166835545928948	0.94269711266390421
0.93870220502996604	0.91317109670063423	0.8584382703400828	0.87031903993241166	0.85483315400402882	1.	0.93100975242411399	0.93675143191651611	0.91369355547996967	0.94215171618892213
0.93504532210453051	0.91353559182153143	0.82115182438562984	0.83251272783973651	0.83080412987498486	1.	0.93101636425590706	0.93476683545549266	0.91333817984186072	0.94141934216304923
0.93765999876231843	0.9101097455527084	0.84200055406672059	0.85606348955884481	0.83653856170084062	1.	0.93110706348058236	0.9347869207502546	0.91058873477232749	0.94069018455886544
0.92838401192339592	0.89442256198125203	0.83094540557948804	0.83844910068508427	0.82877668357862999	1.	0.92288859182663796	0.9297918975802334	0.89448900623810879	0.93473748737396412
0.93633692696291004	0.91137145404237063	0.85950640863350813	0.8778307172018307	0.85168262878283929	1.	0.92163520212490668	0.93572435538393883	0.91248399143520775	0.9425034979064103
0.93578001852353909	0.91081434126682959	0.84138687055769257	0.8543478697864052	0.84133745062497411	1.	0.92956402700083807	0.93639833281664431	0.91172713537974637	0.94052708483586778
0.93516800265490796	0.90392769122044103	0.86650263983299525	0.87970368913721586	0.85477539112206435	1.	0.92133112786634597	0.9386495923247814	0.90482326216879994	0.94116789130065104
0.93125427233604208	0.91734138859150494	0.84338296333507912	0.86021107539698394	0.85158689737791016	1.	0.92964534354354467	0.93341783918002363	0.9189377692095273	0.94568658561561869
0.92920039091708095	0.90046057830259674	0.83033396711692331	0.83984783153266673	0.83633677302683707	1.	0.92568423400114641	0.93014736914565554	0.89955430431953609	0.929671234280809
0.93778285330694322	0.91591250876357355	0.8624788808070335	0.88284209624350163	0.85201702709046556	1.	0.92593579809912929	0.94309444888383109	0.91842280064762083	0.94658725079705552
0.9243381235744409	0.91535289338639847	0.79343917117326168	0.81719229366729573	0.83665227492723937	1.	0.92499539135832665	0.92260571142448644	0.9150901268656032	0.94026052526914616
0.94655296569470326	0.9199788625683033	0.84863315711190335	0.85965767090374501	0.84744628143525891	1.	0.92777733452871936	0.94627065625075002	0.92090904099739701	0.95146870689380925
0.93865112326766298	0.91341537979148701	0.84033061379993246	0.8599158145271294	0.84166444493162296	1.	0.92887242656287994	0.93757888688938795	0.91473586073440349	0.94888586247863005
0.94800622839548465	0.91711761843441175	0.84727326340160869	0.86447199940248221	0.84401263674717786	1.	0.92462521807599085	0.94505961872124133	0.91891808625964932	0.95230882268174677
0.94119514262061399	0.91614048741040699	0.84111454896232052	0.85477126630468703	0.84146287510894358	1.	0.92665562471163809	0.9398952727596066	0.915461651502678	0.94668637434882852
0.93409233045832674	0.91237346582232282	0.85300604257268575	0.87871459373692096	0.85284557056898624	1.	0.93144071264328343	0.92641942194063942	0.91401450644615767	0.94123567546182441
0.94181559949582261	0.91350808472787526	0.8592813985545521	0.8670920618049085	0.85063786597430513	1.	0.92913081822281052	0.94178704482255837	0.91675459305828244	0.94660699230451861
0.94588461043066907	0.91129108359943622	0.83950911773014025	0.85287470635075346	0.83895592300455291	1.	0.92825560279169239	0.94598992678103322	0.91353781832003045	0.94933189296694609
0.9433089975061878	0.91796320946607879	0.86440719931021448	0.87801698369128511	0.853577848502583	1.	0.92688786271283841	0.94436964775290111	0.91795676626509914	0.94952465238914041
0.93707122283528743	0.91442681182729835	0.85010532676953243	0.87122070865987844	0.84373085915690804	1.	0.92972517936060406	0.93690687504653991	0.91330708411039097	0.94670355480374491
0.93947010308142387	0.90714894714867234	0.83450481378580965	0.85394536428742962	0.84353568118628364	1.	0.91979906553239921	0.93531226562282133	0.91026735277788662	0.94496928343947317
0.92520563735796146	0.91424137631186408	0.83319536730413202	0.86174083325837103	0.84581411557589403	1.	0.92911639309418537	0.9231080856736843	0.91225102139955261	0.94248190244490604
0.92820375953798906	0.90510743224546508	0.83203109640672479	0.84322478611735696	0.83439379284325987	1.	0.92780394674161148	0.93051900793349351	0.90419002042163177	0.93694453608410555
0.94099656562739753	0.91240190981892	0.85998126571626077	0.87628854113054533	0.85475840762489885	1.	0.92314679429251811	0.94169919512667666	0.91465291795019843	0.94626260362658488
0.93103522690488227	0.90232750719968069	0.82001067765506097	0.84113047127860363	0.82692776856751804	1.	0.92370497727490564	0.93277629131522111	0.90245766284525952	0.94245126748898156
0.93520502945285178	0.9110680182284242	0.835974850968494	0.84603760720072463	0.83843257637399216	1.	0.92642213116011884	0.93450433444961922	0.91080942391501507	0.94177638957840659
0.94116160392915893	0.91260404699026876	0.80403476784915817	0.83423094345441751	0.81947087979093236	1.	0.92457894174031396	0.94350010328548828	0.91387969871885122	0.95133456664015947
0.93415788020610246	0.91421978335784737	0.86613500054816128	0.87956365168116202	0.85720265146480945	1.	0.92504571767526211	0.93641405874204353	0.91387109367460295	0.9408365140299294
0.93375416994677396	0.91577706959396588	0.85082961842380544	0.86479439038600814	0.84600556102151692	1.	0.92999169290830552	0.93556973253567899	0.91446462375824733	0.94610807182070855
0.94465998444163579	0.91903301930324832	0.84677063460854907	0.86467664499887731	0.84173675718356278	1.	0.92790888063407062	0.94393470082288666	0.92032849038686693	0.95139842356665238
0.92647893987381613	0.9048947086944289	0.83301472347893468	0.85096410150142632	0.83310284755982023	1.	0.92749039671322542	0.92616059340190515	0.9051454134393675	0.93272704139491402
0.93287602618567211	0.90347261847117488	0.84914462943355518	0.8715425901188818	0.84898677340051609	1.	0.9200328506200931	0.93368613147967772	0.90534028571396163	0.94639789020754861
0.93542088243848798	0.91121155079925864	0.84447192495114076	0.85779067231225703	0.84324481544634633	1.	0.92560237516924626	0.93194196487841141	0.91034288125977725	0.94479108902411846
0.93810460853822331	0.90999151441202386	0.84756593465242092	0.86329954649055185	0.84227963176167064	1.	0.92583901482957565	0.93819226121827759	0.91136501115529323	0.94243704587839783
0.94292016248038091	0.92043536147127791	0.84095145393857951	0.85384612404452243	0.84381870161525185	1.	0.924405580072725	0.94391693023081347	0.92039932837225069	0.95165004882990467
0.89611568425274624	0.89506296358876314	0.7800122372613999	0.84151148491137284	0.832882046938767	1.	0.91292934410532012	0.89279305219533667	0.89309218577636207	0.92286815692835411
0.94150430456473932	0.9098422668579732	0.85123152014334746	0.87252530016430363	0.84517073159245748	1.	0.92540950650071852	0.93920644215768601	0.91305126771086698	0.94374749575635131
0.94084874661443652	0.91172986722290983	0.85972827776121374	0.87537209292362317	0.85697998145020571	1.	0.92867175689100312	0.94148735318798582	0.91342467327216836	0.94689223692129798
0.92554900978928756	0.89918057879140068	0.82065182052835028	0.83530604127128105	0.82916009732919604	1.	0.91764999809105208	0.92557492639527095	0.89966450440869927	0.93688988970100906
0.89958009940138017	0.87914300036708259	0.84471959403304187	0.88360827296024391	0.83510696790308347	1.	0.92336379039089922	0.89552029023810098	0.88175278728299666	0.9099430410770033
0.94081838405121621	0.91123059257214245	0.86008252285255671	0.88137282944257256	0.8463432344111369	1.	0.92373601521100612	0.93995725631285476	0.91237535415811222	0.94527556989540817
0.94235824006816371	0.91551372053815305	0.85696500348951055	0.88048269573096294	0.85188223964993259	1.	0.93122622758882245	0.94138794312420249	0.9175237659551061	0.94230001785816087
0.92983936804516498	0.9071738776883258	0.8448074921468266	0.86310222725358043	0.84004674811280222	1.	0.92949788779626086	0.93350539975535862	0.90182884943258679	0.94198999551174745
0.93943226420615711	0.91347306050911159	0.84838675575274758	0.86761809228889986	0.84404783957622054	1.	0.92589964475556474	0.94068004542209971	0.91228694087689055	0.94415115922553727
0.93732430191338167	0.91520300927377773	0.83100565123160353	0.84709699732964183	0.83907172098003657	1.	0.92666895433862562	0.93925109663962247	0.91605195530150396	0.94580485895776256
0.94119991411212778	0.9120270695952577	0.8413134244720889	0.86300322673878771	0.83805904602195969	1.	0.92724769208734259	0.93692243514882112	0.9128247988604804	0.94808331032623494
0.93684603707117819	0.90987452104164446	0.83827429820031552	0.85251754268501967	0.83699524791091318	1.	0.92787351437551169	0.93810865726228332	0.91212594948203596	0.94501716711216333
0.92339177858731181	0.90467297371898059	0.84237478567974844	0.86394023122962871	0.84429341394163548	1.	0.92439263938905758	0.92357571304363817	0.90456062789607794	0.93537385686947427
0.94151749581192234	0.91424828189230645	0.83655119990451676	0.86167565181289141	0.83734375719497156	1.	0.92454632904434364	0.94240850080387251	0.91535737508055648	0.95006022661540035
0.93498933901126535	0.91730799323956191	0.83150446289996638	0.87314897441866479	0.85178019290467	1.	0.92465963825345121	0.93374393097440378	0.91658760194019506	0.94934607005050498
0.94059788843171066	0.91717206329075229	0.84777251965835354	0.87096215243446917	0.84414136335279388	1.	0.92120451720807928	0.94033661966177473	0.91811041913606795	0.94640905102971851
0.94395731299400354	0.91745502512124633	0.83317369331063029	0.8579864196711342	0.84233485675750508	1.	0.92594949382226521	0.94145815965970348	0.91563976919030721	0.94387678599802904
0.93362140361115542	0.90357456121553936	0.83426447872126086	0.85586266976098491	0.83465151312769081	1.	0.90919088233598744	0.93395282930392998	0.90306345795532572	0.94085611069980768
0.94238009657820687	0.9165875366426488	0.8314131798028902	0.85427992308092093	0.83527662965072591	1.	0.93063066915155879	0.94092543576316434	0.91573843038708602	0.94769950759221155
0.94213929292898535	0.92130251903578675	0.86762926538742957	0.88663708229969995	0.85838803497983585	1.	0.92838980553456285	0.9449829803512807	0.92353124017802413	0.94795110167145002
0.93242186242757352	0.90581821357494685	0.84587282430045518	0.86232662056611653	0.84589876894607341	1.	0.91931085274423219	0.9344516921473569	0.90877597134407995	0.94314991618900257
0.93842956035129388	0.90928657831960369	0.86147224253181021	0.88276412321329545	0.84985163580800094	1.	0.92692741288683078	0.93779903914251106	0.91284325258320964	0.94326715209914502
0.93626081266158645	0.90939559081822441	0.85395423576089413	0.8733378528005834	0.84927022714943179	1.	0.92471479850793492	0.93612285093305203	0.9107843484837741	0.94576476816749577
0.93447308673581619	0.91186462246571953	0.85833002160451455	0.88508116119633884	0.85140085649027242	1.	0.92661780757835643	0.93505827727515223	0.91394590781993901	0.93974848529174015
0.94696791157711879	0.9214187888594868	0.85477248107161241	0.86888376676766665	0.84943095772532451	1.	0.93002827356819162	0.94640175815711958	0.92135762127559495	0.95069759193415682
0.94254169047062486	0.92418791485002616	0.84970453515437649	0.87607757163346722	0.85462970576186315	1.	0.93217081845778016	0.94353788312150477	0.924329215344313	0.95122359907495602
